year,month,capacity_hm3,reservoir
1998,marzo,6.848,RioGuadarrama-Aulencia_LaJorosa
1998,abril,6.747,RioGuadarrama-Aulencia_LaJorosa
1998,mayo,7.041,RioGuadarrama-Aulencia_LaJorosa
1998,junio,6.718,RioGuadarrama-Aulencia_LaJorosa
1998,julio,6.072,RioGuadarrama-Aulencia_LaJorosa
1998,agosto,5.53,RioGuadarrama-Aulencia_LaJorosa
1998,septiembre,5.881,RioGuadarrama-Aulencia_LaJorosa
1998,octubre,6.006,RioGuadarrama-Aulencia_LaJorosa
1998,noviembre,5.957,RioGuadarrama-Aulencia_LaJorosa
1998,diciembre,6.095,RioGuadarrama-Aulencia_LaJorosa
1999,enero,5.794,RioGuadarrama-Aulencia_LaJorosa
1999,febrero,5.192,RioGuadarrama-Aulencia_LaJorosa
1999,marzo,5.93,RioGuadarrama-Aulencia_LaJorosa
1999,abril,6.624,RioGuadarrama-Aulencia_LaJorosa
1999,mayo,5.848,RioGuadarrama-Aulencia_LaJorosa
1999,junio,6.178,RioGuadarrama-Aulencia_LaJorosa
1999,julio,6.274,RioGuadarrama-Aulencia_LaJorosa
1999,agosto,5.457,RioGuadarrama-Aulencia_LaJorosa
1999,septiembre,4.535,RioGuadarrama-Aulencia_LaJorosa
1999,octubre,4.292,RioGuadarrama-Aulencia_LaJorosa
1999,noviembre,3.885,RioGuadarrama-Aulencia_LaJorosa
1999,diciembre,3.893,RioGuadarrama-Aulencia_LaJorosa
2000,enero,3.669,RioGuadarrama-Aulencia_LaJorosa
2000,febrero,4.006,RioGuadarrama-Aulencia_LaJorosa
2000,marzo,3.582,RioGuadarrama-Aulencia_LaJorosa
2000,abril,5.364,RioGuadarrama-Aulencia_LaJorosa
2000,mayo,6.274,RioGuadarrama-Aulencia_LaJorosa
2000,junio,4.665,RioGuadarrama-Aulencia_LaJorosa
2000,julio,4.494,RioGuadarrama-Aulencia_LaJorosa
2000,agosto,3.889,RioGuadarrama-Aulencia_LaJorosa
2000,septiembre,3.145,RioGuadarrama-Aulencia_LaJorosa
2000,octubre,6.296,RioGuadarrama-Aulencia_LaJorosa
2000,noviembre,5.794,RioGuadarrama-Aulencia_LaJorosa
2000,diciembre,5.778,RioGuadarrama-Aulencia_LaJorosa
2001,enero,6.078,RioGuadarrama-Aulencia_LaJorosa
2001,febrero,5.65,RioGuadarrama-Aulencia_LaJorosa
2001,marzo,6.089,RioGuadarrama-Aulencia_LaJorosa
2001,abril,5.37,RioGuadarrama-Aulencia_LaJorosa
2001,mayo,4.97,RioGuadarrama-Aulencia_LaJorosa
2001,junio,2.961,RioGuadarrama-Aulencia_LaJorosa
2001,julio,5.736,RioGuadarrama-Aulencia_LaJorosa
2001,agosto,5.187,RioGuadarrama-Aulencia_LaJorosa
2001,septiembre,3.562,RioGuadarrama-Aulencia_LaJorosa
2001,octubre,3.024,RioGuadarrama-Aulencia_LaJorosa
2001,noviembre,2.398,RioGuadarrama-Aulencia_LaJorosa
2001,diciembre,1.502,RioGuadarrama-Aulencia_LaJorosa
2002,enero,2.985,RioGuadarrama-Aulencia_LaJorosa
2002,febrero,4.783,RioGuadarrama-Aulencia_LaJorosa
2002,marzo,4.618,RioGuadarrama-Aulencia_LaJorosa
2002,abril,3.918,RioGuadarrama-Aulencia_LaJorosa
2002,mayo,2.374,RioGuadarrama-Aulencia_LaJorosa
2002,junio,4.143,RioGuadarrama-Aulencia_LaJorosa
2002,julio,5.258,RioGuadarrama-Aulencia_LaJorosa
2002,agosto,2.522,RioGuadarrama-Aulencia_LaJorosa
2002,septiembre,1.306,RioGuadarrama-Aulencia_LaJorosa
2002,octubre,1.991,RioGuadarrama-Aulencia_LaJorosa
2002,noviembre,2.135,RioGuadarrama-Aulencia_LaJorosa
2002,diciembre,4.83,RioGuadarrama-Aulencia_LaJorosa
2003,enero,5.995,RioGuadarrama-Aulencia_LaJorosa
2003,febrero,5.848,RioGuadarrama-Aulencia_LaJorosa
2003,marzo,6.078,RioGuadarrama-Aulencia_LaJorosa
2003,abril,6.111,RioGuadarrama-Aulencia_LaJorosa
2003,mayo,5.339,RioGuadarrama-Aulencia_LaJorosa
2003,junio,5.288,RioGuadarrama-Aulencia_LaJorosa
2003,julio,5.957,RioGuadarrama-Aulencia_LaJorosa
2003,agosto,5.493,RioGuadarrama-Aulencia_LaJorosa
2003,septiembre,4.66,RioGuadarrama-Aulencia_LaJorosa
2003,octubre,4.735,RioGuadarrama-Aulencia_LaJorosa
2003,noviembre,5.593,RioGuadarrama-Aulencia_LaJorosa
2003,diciembre,5.519,RioGuadarrama-Aulencia_LaJorosa
2004,enero,5.827,RioGuadarrama-Aulencia_LaJorosa
2004,febrero,5.545,RioGuadarrama-Aulencia_LaJorosa
2004,marzo,6.433,RioGuadarrama-Aulencia_LaJorosa
2004,abril,6.184,RioGuadarrama-Aulencia_LaJorosa
2004,mayo,6.45,RioGuadarrama-Aulencia_LaJorosa
2004,junio,5.751,RioGuadarrama-Aulencia_LaJorosa
2004,julio,5.545,RioGuadarrama-Aulencia_LaJorosa
2004,agosto,5.789,RioGuadarrama-Aulencia_LaJorosa
2004,septiembre,4.811,RioGuadarrama-Aulencia_LaJorosa
2004,octubre,4.458,RioGuadarrama-Aulencia_LaJorosa
2004,noviembre,5.053,RioGuadarrama-Aulencia_LaJorosa
2004,diciembre,5.049,RioGuadarrama-Aulencia_LaJorosa
2005,enero,4.563,RioGuadarrama-Aulencia_LaJorosa
2005,febrero,4.296,RioGuadarrama-Aulencia_LaJorosa
2005,marzo,4.332,RioGuadarrama-Aulencia_LaJorosa
2005,abril,3.968,RioGuadarrama-Aulencia_LaJorosa
2005,mayo,4.354,RioGuadarrama-Aulencia_LaJorosa
2005,junio,5.359,RioGuadarrama-Aulencia_LaJorosa
2005,julio,5.688,RioGuadarrama-Aulencia_LaJorosa
2005,agosto,2.594,RioGuadarrama-Aulencia_LaJorosa
2005,septiembre,1.892,RioGuadarrama-Aulencia_LaJorosa
2005,octubre,2.386,RioGuadarrama-Aulencia_LaJorosa
2005,noviembre,2.012,RioGuadarrama-Aulencia_LaJorosa
2005,diciembre,2.706,RioGuadarrama-Aulencia_LaJorosa
2006,enero,3.566,RioGuadarrama-Aulencia_LaJorosa
2006,febrero,3.137,RioGuadarrama-Aulencia_LaJorosa
2006,marzo,4.354,RioGuadarrama-Aulencia_LaJorosa
2006,abril,4.23,RioGuadarrama-Aulencia_LaJorosa
2006,mayo,3.531,RioGuadarrama-Aulencia_LaJorosa
2006,junio,4.503,RioGuadarrama-Aulencia_LaJorosa
2006,julio,3.066,RioGuadarrama-Aulencia_LaJorosa
2006,agosto,2.745,RioGuadarrama-Aulencia_LaJorosa
2006,septiembre,2.371,RioGuadarrama-Aulencia_LaJorosa
2006,octubre,2.105,RioGuadarrama-Aulencia_LaJorosa
2006,noviembre,5.973,RioGuadarrama-Aulencia_LaJorosa
2006,diciembre,6.189,RioGuadarrama-Aulencia_LaJorosa
2007,enero,5.902,RioGuadarrama-Aulencia_LaJorosa
2007,febrero,6.128,RioGuadarrama-Aulencia_LaJorosa
2007,marzo,5.886,RioGuadarrama-Aulencia_LaJorosa
2007,abril,5.902,RioGuadarrama-Aulencia_LaJorosa
2007,mayo,6.279,RioGuadarrama-Aulencia_LaJorosa
2007,junio,6.072,RioGuadarrama-Aulencia_LaJorosa
2007,julio,4.359,RioGuadarrama-Aulencia_LaJorosa
2007,agosto,4.512,RioGuadarrama-Aulencia_LaJorosa
2007,septiembre,5.805,RioGuadarrama-Aulencia_LaJorosa
2007,octubre,4.826,RioGuadarrama-Aulencia_LaJorosa
2007,noviembre,3.725,RioGuadarrama-Aulencia_LaJorosa
2007,diciembre,2.842,RioGuadarrama-Aulencia_LaJorosa
2008,enero,4.44,RioGuadarrama-Aulencia_LaJorosa
2008,febrero,4.821,RioGuadarrama-Aulencia_LaJorosa
2008,marzo,4.759,RioGuadarrama-Aulencia_LaJorosa
2008,abril,5.762,RioGuadarrama-Aulencia_LaJorosa
2008,mayo,6.251,RioGuadarrama-Aulencia_LaJorosa
2008,junio,6.122,RioGuadarrama-Aulencia_LaJorosa
2008,julio,5.714,RioGuadarrama-Aulencia_LaJorosa
2008,agosto,4.869,RioGuadarrama-Aulencia_LaJorosa
2008,septiembre,5.645,RioGuadarrama-Aulencia_LaJorosa
2008,octubre,5.0,RioGuadarrama-Aulencia_LaJorosa
2008,noviembre,5.344,RioGuadarrama-Aulencia_LaJorosa
2008,diciembre,5.38,RioGuadarrama-Aulencia_LaJorosa
2009,enero,5.354,RioGuadarrama-Aulencia_LaJorosa
2009,febrero,6.291,RioGuadarrama-Aulencia_LaJorosa
2009,marzo,6.302,RioGuadarrama-Aulencia_LaJorosa
2009,abril,6.262,RioGuadarrama-Aulencia_LaJorosa
2009,mayo,5.875,RioGuadarrama-Aulencia_LaJorosa
2009,junio,5.635,RioGuadarrama-Aulencia_LaJorosa
2009,julio,4.922,RioGuadarrama-Aulencia_LaJorosa
2009,agosto,5.053,RioGuadarrama-Aulencia_LaJorosa
2009,septiembre,3.725,RioGuadarrama-Aulencia_LaJorosa
2009,octubre,4.2,RioGuadarrama-Aulencia_LaJorosa
2009,noviembre,3.404,RioGuadarrama-Aulencia_LaJorosa
2009,diciembre,2.812,RioGuadarrama-Aulencia_LaJorosa
2010,enero,4.301,RioGuadarrama-Aulencia_LaJorosa
2010,febrero,5.53,RioGuadarrama-Aulencia_LaJorosa
2010,marzo,6.268,RioGuadarrama-Aulencia_LaJorosa
2010,abril,6.229,RioGuadarrama-Aulencia_LaJorosa
2010,mayo,4.907,RioGuadarrama-Aulencia_LaJorosa
2010,junio,5.709,RioGuadarrama-Aulencia_LaJorosa
2010,julio,3.885,RioGuadarrama-Aulencia_LaJorosa
2010,agosto,4.412,RioGuadarrama-Aulencia_LaJorosa
2010,septiembre,4.792,RioGuadarrama-Aulencia_LaJorosa
2010,octubre,3.13,RioGuadarrama-Aulencia_LaJorosa
2010,noviembre,2.395,RioGuadarrama-Aulencia_LaJorosa
2010,diciembre,2.557,RioGuadarrama-Aulencia_LaJorosa
2011,enero,3.351,RioGuadarrama-Aulencia_LaJorosa
2011,febrero,3.605,RioGuadarrama-Aulencia_LaJorosa
2011,marzo,6.382,RioGuadarrama-Aulencia_LaJorosa
2011,abril,6.689,RioGuadarrama-Aulencia_LaJorosa
2011,mayo,6.404,RioGuadarrama-Aulencia_LaJorosa
2011,junio,6.302,RioGuadarrama-Aulencia_LaJorosa
2011,julio,5.72,RioGuadarrama-Aulencia_LaJorosa
2011,agosto,5.38,RioGuadarrama-Aulencia_LaJorosa
2011,septiembre,4.476,RioGuadarrama-Aulencia_LaJorosa
2011,octubre,4.006,RioGuadarrama-Aulencia_LaJorosa
2011,noviembre,4.797,RioGuadarrama-Aulencia_LaJorosa
2011,diciembre,4.07,RioGuadarrama-Aulencia_LaJorosa
2012,enero,4.07,RioGuadarrama-Aulencia_LaJorosa
2012,febrero,3.661,RioGuadarrama-Aulencia_LaJorosa
2012,marzo,3.737,RioGuadarrama-Aulencia_LaJorosa
2012,abril,4.002,RioGuadarrama-Aulencia_LaJorosa
2012,mayo,4.13,RioGuadarrama-Aulencia_LaJorosa
2012,junio,3.269,RioGuadarrama-Aulencia_LaJorosa
2012,julio,2.47,RioGuadarrama-Aulencia_LaJorosa
2012,agosto,3.003,RioGuadarrama-Aulencia_LaJorosa
2012,septiembre,2.7,RioGuadarrama-Aulencia_LaJorosa
2012,octubre,2.221,RioGuadarrama-Aulencia_LaJorosa
2012,noviembre,3.302,RioGuadarrama-Aulencia_LaJorosa
2012,diciembre,3.225,RioGuadarrama-Aulencia_LaJorosa
2013,enero,3.905,RioGuadarrama-Aulencia_LaJorosa
2013,febrero,4.902,RioGuadarrama-Aulencia_LaJorosa
2013,marzo,6.399,RioGuadarrama-Aulencia_LaJorosa
2013,abril,6.479,RioGuadarrama-Aulencia_LaJorosa
2013,mayo,6.45,RioGuadarrama-Aulencia_LaJorosa
2013,junio,5.566,RioGuadarrama-Aulencia_LaJorosa
2013,julio,5.344,RioGuadarrama-Aulencia_LaJorosa
2013,agosto,5.133,RioGuadarrama-Aulencia_LaJorosa
2013,septiembre,4.931,RioGuadarrama-Aulencia_LaJorosa
2013,octubre,4.878,RioGuadarrama-Aulencia_LaJorosa
2013,noviembre,4.408,RioGuadarrama-Aulencia_LaJorosa
2013,diciembre,4.354,RioGuadarrama-Aulencia_LaJorosa
2014,enero,4.83,RioGuadarrama-Aulencia_LaJorosa
2014,febrero,5.957,RioGuadarrama-Aulencia_LaJorosa
2014,marzo,6.246,RioGuadarrama-Aulencia_LaJorosa
2014,abril,6.279,RioGuadarrama-Aulencia_LaJorosa
2014,mayo,5.789,RioGuadarrama-Aulencia_LaJorosa
2014,junio,5.238,RioGuadarrama-Aulencia_LaJorosa
2014,julio,5.019,RioGuadarrama-Aulencia_LaJorosa
2014,agosto,4.726,RioGuadarrama-Aulencia_LaJorosa
2014,septiembre,4.336,RioGuadarrama-Aulencia_LaJorosa
2014,octubre,4.426,RioGuadarrama-Aulencia_LaJorosa
2014,noviembre,5.203,RioGuadarrama-Aulencia_LaJorosa
2014,diciembre,5.952,RioGuadarrama-Aulencia_LaJorosa
2015,enero,5.545,RioGuadarrama-Aulencia_LaJorosa
2015,febrero,6.195,RioGuadarrama-Aulencia_LaJorosa
2015,marzo,6.117,RioGuadarrama-Aulencia_LaJorosa
2015,abril,6.217,RioGuadarrama-Aulencia_LaJorosa
2015,mayo,5.452,RioGuadarrama-Aulencia_LaJorosa
2015,junio,5.757,RioGuadarrama-Aulencia_LaJorosa
2015,julio,5.908,RioGuadarrama-Aulencia_LaJorosa
2015,agosto,6.167,RioGuadarrama-Aulencia_LaJorosa
2015,septiembre,5.093,RioGuadarrama-Aulencia_LaJorosa
2015,octubre,4.462,RioGuadarrama-Aulencia_LaJorosa
2015,noviembre,3.717,RioGuadarrama-Aulencia_LaJorosa
2015,diciembre,4.31,RioGuadarrama-Aulencia_LaJorosa
2016,enero,4.121,RioGuadarrama-Aulencia_LaJorosa
2016,febrero,4.257,RioGuadarrama-Aulencia_LaJorosa
2016,marzo,4.97,RioGuadarrama-Aulencia_LaJorosa
2016,abril,6.456,RioGuadarrama-Aulencia_LaJorosa
2016,mayo,6.683,RioGuadarrama-Aulencia_LaJorosa
2016,junio,5.811,RioGuadarrama-Aulencia_LaJorosa
2016,julio,4.97,RioGuadarrama-Aulencia_LaJorosa
2016,agosto,4.67,RioGuadarrama-Aulencia_LaJorosa
2016,septiembre,5.624,RioGuadarrama-Aulencia_LaJorosa
2016,octubre,4.221,RioGuadarrama-Aulencia_LaJorosa
2016,noviembre,4.75,RioGuadarrama-Aulencia_LaJorosa
2016,diciembre,6.001,RioGuadarrama-Aulencia_LaJorosa
2017,enero,5.38,RioGuadarrama-Aulencia_LaJorosa
2017,febrero,6.006,RioGuadarrama-Aulencia_LaJorosa
2017,marzo,5.973,RioGuadarrama-Aulencia_LaJorosa
2017,abril,5.293,RioGuadarrama-Aulencia_LaJorosa
2017,mayo,4.773,RioGuadarrama-Aulencia_LaJorosa
2017,junio,4.614,RioGuadarrama-Aulencia_LaJorosa
2017,julio,4.01,RioGuadarrama-Aulencia_LaJorosa
2017,agosto,3.88,RioGuadarrama-Aulencia_LaJorosa
2017,septiembre,3.476,RioGuadarrama-Aulencia_LaJorosa
2017,octubre,3.34,RioGuadarrama-Aulencia_LaJorosa
2017,noviembre,3.17,RioGuadarrama-Aulencia_LaJorosa
2017,diciembre,3.152,RioGuadarrama-Aulencia_LaJorosa
2018,enero,2.999,RioGuadarrama-Aulencia_LaJorosa
2018,febrero,2.822,RioGuadarrama-Aulencia_LaJorosa
2018,marzo,6.128,RioGuadarrama-Aulencia_LaJorosa
2018,abril,6.089,RioGuadarrama-Aulencia_LaJorosa
2018,mayo,6.15,RioGuadarrama-Aulencia_LaJorosa
2018,junio,6.012,RioGuadarrama-Aulencia_LaJorosa
2018,julio,4.898,RioGuadarrama-Aulencia_LaJorosa
2018,agosto,4.99,RioGuadarrama-Aulencia_LaJorosa
2018,septiembre,4.721,RioGuadarrama-Aulencia_LaJorosa
2018,octubre,4.471,RioGuadarrama-Aulencia_LaJorosa
2018,noviembre,4.656,RioGuadarrama-Aulencia_LaJorosa
2018,diciembre,4.078,RioGuadarrama-Aulencia_LaJorosa
2019,enero,4.057,RioGuadarrama-Aulencia_LaJorosa
2019,febrero,4.1,RioGuadarrama-Aulencia_LaJorosa
2019,marzo,3.589,RioGuadarrama-Aulencia_LaJorosa
2019,abril,4.204,RioGuadarrama-Aulencia_LaJorosa
2019,mayo,4.04,RioGuadarrama-Aulencia_LaJorosa
2019,junio,2.961,RioGuadarrama-Aulencia_LaJorosa
2019,julio,2.47,RioGuadarrama-Aulencia_LaJorosa
2019,agosto,1.912,RioGuadarrama-Aulencia_LaJorosa
2019,septiembre,1.611,RioGuadarrama-Aulencia_LaJorosa
2019,octubre,1.38,RioGuadarrama-Aulencia_LaJorosa
2019,noviembre,1.463,RioGuadarrama-Aulencia_LaJorosa
2019,diciembre,2.632,RioGuadarrama-Aulencia_LaJorosa
2020,enero,2.842,RioGuadarrama-Aulencia_LaJorosa
2020,febrero,3.188,RioGuadarrama-Aulencia_LaJorosa
2020,marzo,3.542,RioGuadarrama-Aulencia_LaJorosa
2020,abril,6.427,RioGuadarrama-Aulencia_LaJorosa
2020,mayo,6.234,RioGuadarrama-Aulencia_LaJorosa
2020,junio,5.128,RioGuadarrama-Aulencia_LaJorosa
2020,julio,4.074,RioGuadarrama-Aulencia_LaJorosa
2020,agosto,3.174,RioGuadarrama-Aulencia_LaJorosa
2020,septiembre,3.127,RioGuadarrama-Aulencia_LaJorosa
2020,octubre,3.389,RioGuadarrama-Aulencia_LaJorosa
2020,noviembre,4.354,RioGuadarrama-Aulencia_LaJorosa
2020,diciembre,5.248,RioGuadarrama-Aulencia_LaJorosa
2021,enero,5.805,RioGuadarrama-Aulencia_LaJorosa
2021,febrero,6.134,RioGuadarrama-Aulencia_LaJorosa
2021,marzo,6.63,RioGuadarrama-Aulencia_LaJorosa
1998,enero,0.182,RioGuadarrama-Aulencia_Navalmedio
1998,febrero,0.617,RioGuadarrama-Aulencia_Navalmedio
1998,marzo,0.5,RioGuadarrama-Aulencia_Navalmedio
1998,abril,0.639,RioGuadarrama-Aulencia_Navalmedio
1998,mayo,0.625,RioGuadarrama-Aulencia_Navalmedio
1998,junio,0.559,RioGuadarrama-Aulencia_Navalmedio
1998,julio,0.643,RioGuadarrama-Aulencia_Navalmedio
1998,agosto,0.584,RioGuadarrama-Aulencia_Navalmedio
1998,septiembre,0.336,RioGuadarrama-Aulencia_Navalmedio
1998,octubre,0.191,RioGuadarrama-Aulencia_Navalmedio
1998,noviembre,0.257,RioGuadarrama-Aulencia_Navalmedio
1998,diciembre,0.37,RioGuadarrama-Aulencia_Navalmedio
1999,enero,0.546,RioGuadarrama-Aulencia_Navalmedio
1999,febrero,0.576,RioGuadarrama-Aulencia_Navalmedio
1999,marzo,0.203,RioGuadarrama-Aulencia_Navalmedio
1999,abril,0.543,RioGuadarrama-Aulencia_Navalmedio
1999,mayo,0.333,RioGuadarrama-Aulencia_Navalmedio
1999,junio,0.494,RioGuadarrama-Aulencia_Navalmedio
1999,julio,0.516,RioGuadarrama-Aulencia_Navalmedio
1999,agosto,0.471,RioGuadarrama-Aulencia_Navalmedio
1999,septiembre,0.47,RioGuadarrama-Aulencia_Navalmedio
1999,octubre,0.365,RioGuadarrama-Aulencia_Navalmedio
1999,noviembre,0.241,RioGuadarrama-Aulencia_Navalmedio
1999,diciembre,0.409,RioGuadarrama-Aulencia_Navalmedio
2000,enero,0.497,RioGuadarrama-Aulencia_Navalmedio
2000,febrero,0.368,RioGuadarrama-Aulencia_Navalmedio
2000,marzo,0.239,RioGuadarrama-Aulencia_Navalmedio
2000,abril,0.347,RioGuadarrama-Aulencia_Navalmedio
2000,mayo,0.353,RioGuadarrama-Aulencia_Navalmedio
2000,junio,0.442,RioGuadarrama-Aulencia_Navalmedio
2000,julio,0.485,RioGuadarrama-Aulencia_Navalmedio
2000,agosto,0.483,RioGuadarrama-Aulencia_Navalmedio
2000,septiembre,0.465,RioGuadarrama-Aulencia_Navalmedio
2000,octubre,0.418,RioGuadarrama-Aulencia_Navalmedio
2000,noviembre,0.612,RioGuadarrama-Aulencia_Navalmedio
2000,diciembre,0.227,RioGuadarrama-Aulencia_Navalmedio
2001,enero,0.186,RioGuadarrama-Aulencia_Navalmedio
2001,febrero,0.352,RioGuadarrama-Aulencia_Navalmedio
2001,marzo,0.304,RioGuadarrama-Aulencia_Navalmedio
2001,abril,0.359,RioGuadarrama-Aulencia_Navalmedio
2001,mayo,0.488,RioGuadarrama-Aulencia_Navalmedio
2001,junio,0.358,RioGuadarrama-Aulencia_Navalmedio
2001,julio,0.304,RioGuadarrama-Aulencia_Navalmedio
2001,agosto,0.225,RioGuadarrama-Aulencia_Navalmedio
2001,septiembre,0.215,RioGuadarrama-Aulencia_Navalmedio
2001,octubre,0.346,RioGuadarrama-Aulencia_Navalmedio
2001,noviembre,0.335,RioGuadarrama-Aulencia_Navalmedio
2001,diciembre,0.276,RioGuadarrama-Aulencia_Navalmedio
2002,enero,0.267,RioGuadarrama-Aulencia_Navalmedio
2002,febrero,0.344,RioGuadarrama-Aulencia_Navalmedio
2002,marzo,0.415,RioGuadarrama-Aulencia_Navalmedio
2002,abril,0.312,RioGuadarrama-Aulencia_Navalmedio
2002,mayo,0.374,RioGuadarrama-Aulencia_Navalmedio
2002,junio,0.455,RioGuadarrama-Aulencia_Navalmedio
2002,julio,0.447,RioGuadarrama-Aulencia_Navalmedio
2002,agosto,0.345,RioGuadarrama-Aulencia_Navalmedio
2002,septiembre,0.374,RioGuadarrama-Aulencia_Navalmedio
2002,octubre,0.416,RioGuadarrama-Aulencia_Navalmedio
2002,noviembre,0.312,RioGuadarrama-Aulencia_Navalmedio
2002,diciembre,0.406,RioGuadarrama-Aulencia_Navalmedio
2003,enero,0.45,RioGuadarrama-Aulencia_Navalmedio
2003,febrero,0.519,RioGuadarrama-Aulencia_Navalmedio
2003,marzo,0.528,RioGuadarrama-Aulencia_Navalmedio
2003,abril,0.513,RioGuadarrama-Aulencia_Navalmedio
2003,mayo,0.35,RioGuadarrama-Aulencia_Navalmedio
2003,junio,0.283,RioGuadarrama-Aulencia_Navalmedio
2003,julio,0.315,RioGuadarrama-Aulencia_Navalmedio
2003,agosto,0.323,RioGuadarrama-Aulencia_Navalmedio
2003,septiembre,0.333,RioGuadarrama-Aulencia_Navalmedio
2003,octubre,0.377,RioGuadarrama-Aulencia_Navalmedio
2003,noviembre,0.335,RioGuadarrama-Aulencia_Navalmedio
2003,diciembre,0.512,RioGuadarrama-Aulencia_Navalmedio
2004,enero,0.512,RioGuadarrama-Aulencia_Navalmedio
2004,febrero,0.512,RioGuadarrama-Aulencia_Navalmedio
2004,marzo,0.515,RioGuadarrama-Aulencia_Navalmedio
2004,abril,0.499,RioGuadarrama-Aulencia_Navalmedio
2004,mayo,0.515,RioGuadarrama-Aulencia_Navalmedio
2004,junio,0.36,RioGuadarrama-Aulencia_Navalmedio
2004,julio,0.393,RioGuadarrama-Aulencia_Navalmedio
2004,agosto,0.408,RioGuadarrama-Aulencia_Navalmedio
2004,septiembre,0.41,RioGuadarrama-Aulencia_Navalmedio
2004,octubre,0.338,RioGuadarrama-Aulencia_Navalmedio
2004,noviembre,0.31,RioGuadarrama-Aulencia_Navalmedio
2004,diciembre,0.41,RioGuadarrama-Aulencia_Navalmedio
2005,enero,0.343,RioGuadarrama-Aulencia_Navalmedio
2005,febrero,0.374,RioGuadarrama-Aulencia_Navalmedio
2005,marzo,0.363,RioGuadarrama-Aulencia_Navalmedio
2005,abril,0.316,RioGuadarrama-Aulencia_Navalmedio
2005,mayo,0.335,RioGuadarrama-Aulencia_Navalmedio
2005,junio,0.388,RioGuadarrama-Aulencia_Navalmedio
2005,julio,0.392,RioGuadarrama-Aulencia_Navalmedio
2005,agosto,0.39,RioGuadarrama-Aulencia_Navalmedio
2005,septiembre,0.385,RioGuadarrama-Aulencia_Navalmedio
2005,octubre,0.328,RioGuadarrama-Aulencia_Navalmedio
2005,noviembre,0.314,RioGuadarrama-Aulencia_Navalmedio
2005,diciembre,0.272,RioGuadarrama-Aulencia_Navalmedio
2006,enero,0.261,RioGuadarrama-Aulencia_Navalmedio
2006,febrero,0.285,RioGuadarrama-Aulencia_Navalmedio
2006,marzo,0.356,RioGuadarrama-Aulencia_Navalmedio
2006,abril,0.361,RioGuadarrama-Aulencia_Navalmedio
2006,mayo,0.296,RioGuadarrama-Aulencia_Navalmedio
2006,junio,0.308,RioGuadarrama-Aulencia_Navalmedio
2006,julio,0.255,RioGuadarrama-Aulencia_Navalmedio
2006,agosto,0.259,RioGuadarrama-Aulencia_Navalmedio
2006,septiembre,0.267,RioGuadarrama-Aulencia_Navalmedio
2006,octubre,0.356,RioGuadarrama-Aulencia_Navalmedio
2006,noviembre,0.517,RioGuadarrama-Aulencia_Navalmedio
2006,diciembre,0.443,RioGuadarrama-Aulencia_Navalmedio
2007,enero,0.459,RioGuadarrama-Aulencia_Navalmedio
2007,febrero,0.387,RioGuadarrama-Aulencia_Navalmedio
2007,marzo,0.387,RioGuadarrama-Aulencia_Navalmedio
2007,abril,0.442,RioGuadarrama-Aulencia_Navalmedio
2007,mayo,0.513,RioGuadarrama-Aulencia_Navalmedio
2007,junio,0.443,RioGuadarrama-Aulencia_Navalmedio
2007,julio,0.368,RioGuadarrama-Aulencia_Navalmedio
2007,agosto,0.4,RioGuadarrama-Aulencia_Navalmedio
2007,septiembre,0.415,RioGuadarrama-Aulencia_Navalmedio
2007,octubre,0.356,RioGuadarrama-Aulencia_Navalmedio
2007,noviembre,0.396,RioGuadarrama-Aulencia_Navalmedio
2007,diciembre,0.445,RioGuadarrama-Aulencia_Navalmedio
2008,enero,0.377,RioGuadarrama-Aulencia_Navalmedio
2008,febrero,0.467,RioGuadarrama-Aulencia_Navalmedio
2008,marzo,0.346,RioGuadarrama-Aulencia_Navalmedio
2008,abril,0.464,RioGuadarrama-Aulencia_Navalmedio
2008,mayo,0.458,RioGuadarrama-Aulencia_Navalmedio
2008,junio,0.423,RioGuadarrama-Aulencia_Navalmedio
2008,julio,0.356,RioGuadarrama-Aulencia_Navalmedio
2008,agosto,0.373,RioGuadarrama-Aulencia_Navalmedio
2008,septiembre,0.398,RioGuadarrama-Aulencia_Navalmedio
2008,octubre,0.445,RioGuadarrama-Aulencia_Navalmedio
2008,noviembre,0.367,RioGuadarrama-Aulencia_Navalmedio
2008,diciembre,0.355,RioGuadarrama-Aulencia_Navalmedio
2009,enero,0.464,RioGuadarrama-Aulencia_Navalmedio
2009,febrero,0.456,RioGuadarrama-Aulencia_Navalmedio
2009,marzo,0.429,RioGuadarrama-Aulencia_Navalmedio
2009,abril,0.431,RioGuadarrama-Aulencia_Navalmedio
2009,mayo,0.399,RioGuadarrama-Aulencia_Navalmedio
2009,junio,0.397,RioGuadarrama-Aulencia_Navalmedio
2009,julio,0.397,RioGuadarrama-Aulencia_Navalmedio
2009,agosto,0.384,RioGuadarrama-Aulencia_Navalmedio
2009,septiembre,0.38,RioGuadarrama-Aulencia_Navalmedio
2009,octubre,0.393,RioGuadarrama-Aulencia_Navalmedio
2009,noviembre,0.419,RioGuadarrama-Aulencia_Navalmedio
2009,diciembre,0.406,RioGuadarrama-Aulencia_Navalmedio
2010,enero,0.386,RioGuadarrama-Aulencia_Navalmedio
2010,febrero,0.409,RioGuadarrama-Aulencia_Navalmedio
2010,marzo,0.401,RioGuadarrama-Aulencia_Navalmedio
